,name,price,total sales/mil,release date,developer,genre,rating,user rating,age,platforms,number of players
718,Onechanbara: Bikini Samurai Squad,32.0,0.13,"Feb 10, 2009",Tamsoft,Action/Beat-'Em-Up/Beat-'Em-Up/2D/3D,39.0,6.4,M,X360,No Online Multiplayer
719,Tony Hawk's Motion,8.95,0.21,"Nov 18, 2008",Creat Studios,Sports/Alternative/Individual/Skateboarding/Skateboarding/Skate / Skateboard,39.0,-,E,DS,-
720,The Mummy: Tomb of the Dragon Emperor,9.97,0.09,"Jul 22, 2008","Eurocom Entertainment Software, Eurocom",Action Adventure/Fantasy/General/Fantasy,39.0,6.4,T,Wii,1 Player
721,Cartoon Network Racing,19.7,,"Dec  4, 2006",Eutechnyx,Driving/Racing/Arcade,39.0,6.8,E,PS2,1-2
722,Remothered: Broken Porcelain,21.94,,"Oct 13, 2020",Stormind Games,Adventure/3D/First-Person,39.0,6.6,M,PC,No Online Multiplayer
723,The Deer God,31.99,,"Dec 21, 2017",Cinopt Studios LLC,Action/Platformer/2D,39.0,2.7,T,NS,No Online Multiplayer
724,Coffee Tycoon,None,,"Sep 11, 2006",Anarchy Enterprises,Strategy/Tycoon/Tycoon,39.0,4.7,E,PC,-
725,Universal Studios Theme Parks Adventure,,,"Dec 18, 2001",Kemco,Miscellaneous/Party,39.0,3.2,T,GameCube,1-2
726,Resident Evil: Survivor,,,"Aug 30, 2000",Capcom,Action Adventure/Horror,39.0,6.1,M,PlayStation,1 Player
727,Realms of Ancient War,50.0,0.12,"Oct  4, 2012",Wizarbox,Action Adventure/Fantasy/General/Fantasy,39.0,4.6,T,PC,No Online Multiplayer
728,Inkheart,None,0.02,"Jan 12, 2009",Dreamcatcher,Adventure/General/General,39.0,1.8,E,DS,-
729,Tony Hawk's Pro Skater 5,42.5,0.14,"Sep 29, 2015",Robomodo,Sports/Individual/Skate / Skateboard,39.0,2.1,T,XOne,Up to 20
730,Turn It Around,8.04,0.03,"Aug 28, 2007","Taito Corporation, 505 Games",Action/Miscellaneous/General/General/Party / Minigame,39.0,-,E,DS,1-2
731,Pacific Rim,None,,"Jul 12, 2013",Yuke's,Action/General/General/Fighting/3D,39.0,4.8,E10+,X360,2  Online
732,Alone in the Dark,63.44,0.18,"Jun 23, 2008",Hydravision,Action Adventure/Horror/Horror/Survival,39.0,4.5,M,Wii,No Online Multiplayer
733,Star Wars: Flight of the Falcon,,,"Nov 18, 2003",Pocket Studios,Action/Shooter/Scrolling,39.0,5.9,E,Game Boy Advance,1 Player
734,Putty Squad,24.02,0.16,"Mar 11, 2014",System 3,Action/Platformer/Platformer/2D/2D,38.0,3.0,E10+,PS4,-
735,Motocross Mania 3,,,"Apr 27, 2005",Deibus Studios,Driving/Racing/Motorcycle/Motocross,38.0,3.3,T,Xbox,1-2
736,Burnout Legends,,0.18,"Nov 29, 2005",Visual Impact,Driving/Racing/Arcade/Arcade/Automobile,38.0,6.0,E,DS,1-6
737,Dead or Alive Paradise,32.82,0.2,"Mar 30, 2010","Team Ninja, Tecmo",Action/General/General,38.0,5.9,M,PSP,No Online Multiplayer
738,Balan Wonderworld,20.0,,"Mar 26, 2021","Square Enix, Arzest, Balan Company",Action/Platformer/3D,38.0,6.6,E10+,PC,No Online Multiplayer
739,Battleship,13.47,,"May 15, 2012",Double Helix Games,Action/Miscellaneous/Board Games/Shooter/Board Games/First-Person/Tactical,38.0,1.9,T,X360,No Online Multiplayer
740,Attack of the Movies 3D,13.04,0.04,"May 18, 2010",Panic Button,Action/General/General/Shooter/Light Gun,38.0,1.7,T,X360,-
741,Umbrella Corps,77.99,0.04,"Jun 21, 2016",Capcom,Action/Shooter/Third-Person/Tactical,38.0,2.4,M,PS4,Up to 6
742,G.I. Combat,,,"Nov  4, 2002",Freedom LLC,Strategy/Real-Time/Wargame/Real-Time/General,38.0,3.6,T,PC,1-2
743,Driven,,,"Nov  6, 2001",Bam Entertainment,Driving/Racing/Formula One,38.0,3.0,T,PS2,1-2
744,Pimp My Ride,7.31,0.11,"Dec  6, 2006",Eutechnyx,Driving/Racing/Arcade/Other/Other,38.0,3.8,T,X360,No Online Multiplayer
745,Godzilla Unleashed,60.78,,"Nov 20, 2007","Pipeworks Software, Inc.",Action Adventure/Sci-Fi,38.0,6.3,E10+,PS2,1-4
746,DARK,11.85,1.26,"Jul  9, 2013",Kalypso,Action Adventure/Modern/General/Modern/Linear,38.0,4.1,M,X360,-
747,The Walking Dead: Survival Instinct,17.45,,"Mar 19, 2013",Terminal Reality,Action/Action Adventure/Shooter/Shooter/Survival/First-Person/Sci-Fi/Sci-Fi/Arcade,38.0,2.6,M,PC,-
748,Teenage Mutant Ninja Turtles: Out of the Shadows,33.35,0.01,"Aug 28, 2013",Red Fly Studio,Action/Beat-'Em-Up/Beat-'Em-Up/3D,38.0,5.4,T,X360,-
749,Naruto Shippuden: Dragon Blade Chronicles,None,0.18,"Nov 12, 2010","Eighting, Takara Tomy",Action/General/Fighting/General/3D,38.0,3.1,E10+,Wii,-
750,Vampire Rain,14.87,0.21,"Jul  3, 2007",Artoon,Action Adventure/Horror/Horror/Survival,38.0,3.1,M,X360,8  Online
751,Project Root,None,,"Apr 29, 2015",Pablo Testa,Action/Shooter/Shoot-'Em-Up/Vertical,38.0,5.0,T,XOne,-
752,Carnival Games: Mini-Golf,18.03,,"Oct 20, 2008",Cat Daddy Games,Sports/Traditional/Individual/Golf/Arcade/Arcade,38.0,6.3,E,Wii,No Online Multiplayer
753,Seven Kingdoms: Conquest,None,,"Oct 15, 2007","Enlight Software, Infinite Interactive",Strategy/Real-Time/Historic/Historic/Command,38.0,4.0,T,PC,4  Online
754,Kengo: Legend of the 9,None,0.07,"Sep 11, 2007",Genki,Action/Beat-'Em-Up/Beat-'Em-Up/2D,38.0,4.1,M,X360,2  Online
755,The Simpsons Skateboarding,,,"Nov 11, 2002",The Code Monkeys,Sports/Alternative/Skateboarding,38.0,4.0,T,PS2,1-2
756,Blades of Time,74.75,,"May 14, 2019",Gaijin Distribution,Action/General,38.0,5.3,M,NS,No Online Multiplayer
757,Rock Revolution,5.1,0.29,"Oct 15, 2008","Zoe Mode, HB Studios Multimedia",Action/Miscellaneous/Rhythm/Music/Music,38.0,5.1,T,X360,6  Online
758,Legend of the Dragon,None,0.03,"May 29, 2007",Neko Entertainment,Action/Fighting/Fighting/3D/3D,38.0,5.3,T,PSP,1-2
759,Heavy Fire: Red Shadow,None,,"Oct 16, 2018",Mastiff,Action/Shooter/First-Person/Arcade,38.0,4.3,T,PS4,No Online Multiplayer
760,SoulCalibur: Lost Swords,60.85,,"Apr 22, 2014",Bandai Namco Games,Action/Fighting/3D,38.0,2.0,T,PS3,-
761,Dying: Reborn,None,,"Feb 28, 2017",Nekcom,Adventure/3D/First-Person,38.0,5.2,M,PS4,No Online Multiplayer
762,"Harry Potter and the Deathly Hallows, Part 1",24.84,,"Nov 16, 2010",EA Bright Light,Action/Shooter/Shooter/Third-Person/Fantasy/Fantasy/Arcade,38.0,2.8,T,PS3,-
763,Hello Neighbor,15.0,0.0,"Dec  8, 2017",Dynamic Pixels,Action/Adventure/General/3D/First-Person,38.0,4.8,E10+,PC,No Online Multiplayer
764,Looney Tunes: Acme Arsenal,14.86,0.38,"Oct  9, 2007",Red Tribe,Action Adventure/Fantasy,38.0,5.2,E10+,PS2,1-2
765,ECW Anarchy Rulz,,,"Dec 30, 2000",Acclaim Studios Salt Lake City,Action/Fighting/Wrestling,38.0,6.8,M,Dreamcast,-
766,Left Behind: Eternal Forces,None,,"Nov  7, 2006",Left Behind Games,Strategy/Real-Time/Sci-Fi/Sci-Fi/General,38.0,3.7,T,PC,8  Online
767,The Mummy: Tomb of the Dragon Emperor,9.97,0.25,"Jul 22, 2008",Eurocom Entertainment Software,Action Adventure/Fantasy,38.0,6.1,T,PS2,1 Player
768,Evolution Snowboarding,,,"Nov 26, 2002",Konami,Sports/Alternative/Snowboarding,38.0,-,T,PS2,1-2
769,Star Wars Episode II: Attack of the Clones,,,"May 30, 2002",David A. Palmer Productions,Action Adventure/Sci-Fi,38.0,3.4,E,Game Boy Advance,1 Player
770,The Ripping Friends,,,"Mar 24, 2002",Creations,Action/Beat-'Em-Up,38.0,-,E,Game Boy Advance,-
771,Steel Battalion: Heavy Armor,11.04,0.13,"Jun 19, 2012",From Software,Simulation/Sci-Fi/Vehicle/Mech/Mech/Combat,38.0,2.5,M,X360,Up to 4
772,Godzilla,95.68,0.2,"Jul 14, 2015",NATSUME ATARI Inc.,Action/Action Adventure/General,38.0,3.3,T,PS4,Up to 3
773,Bubble Bobble Revolution,32.07,0.05,"Oct  3, 2006",Taito Corporation,Action/Platformer/Platformer/2D/2D,38.0,6.2,E,DS,1-4
774,Pure Futbol,7.4,0.18,"Jun  1, 2010",Ubisoft Vancouver,Sports/Traditional/Team/Soccer/Sim/Arcade/Arcade,38.0,7.4,E,X360,2
775,"Harry Potter and the Deathly Hallows, Part 1",24.84,,"Nov 16, 2010",EA Bright Light,Action/Shooter/Shooter/Third-Person/Fantasy/Fantasy/Arcade,38.0,4.6,T,X360,-
776,Far Cry Vengeance,8.16,0.08,"Dec 12, 2006",Ubisoft Montreal,Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade,38.0,5.4,M,Wii,No Online Multiplayer
777,Touhou Kobuto V: Burst Battle,22.22,0.06,"Oct 10, 2017",CUBETYPE,Action/Fighting/3D,38.0,5.1,T,NS,2
778,Tenchu: Dark Secret,29.93,0.05,"Aug 21, 2006","From Software, Polygon Magic",Action Adventure/Historic/General/Historic,37.0,5.8,T,DS,2  Online
779,Napoleon Dynamite: The Game,14.88,0.04,"Oct 23, 2007",7 Studios,Action/Miscellaneous/Puzzle/General/General/Puzzle/Party / Minigame/General,37.0,4.6,E10+,PSP,2
780,Torino 2006 - The Official Video Game of the XX Olympic Winter Games,42.69,,"Jan 24, 2006",49Games,Sports/Olympic Sports/Olympic Sports/Individual/Athletics,37.0,5.5,E,PC,1-4
781,Pocket Pool,19.67,0.04,"Apr 18, 2007",Conspiracy Entertainment,Sports/Miscellaneous/Parlor/Individual/Billiards/Billiards,37.0,-,M,PSP,1-2
782,Speed Zone,None,0.07,"Aug 18, 2009",Awesome Play Ltd.,Driving/Racing/Arcade/Futuristic/Futuristic,37.0,3.8,E,Wii,-
783,TMNT,69.0,0.11,"Mar 20, 2007",Ubisoft Montreal,Action/Beat-'Em-Up/Beat-'Em-Up/2D/3D,37.0,4.3,E10+,PSP,1-2
784,Aqua Teen Hunger Force Zombie Ninja Pro-Am,26.45,0.07,"Nov  5, 2007",Creat Studios,Action/General,37.0,5.8,M,PS2,1-2
785,Shifters,,,"Jun 17, 2002",3DO,Action Adventure/Fantasy,37.0,5.9,T,PS2,1 Player
786,Legend of the Dragon,None,0.57,"May  1, 2007",Neko Entertainment,Action/Fighting/Fighting/3D/3D,37.0,4.8,T,Wii,1-2
787,Quantum Theory,20.2,0.09,"Sep 28, 2010",Tecmo,Action/Shooter/Shooter/Third-Person/Fantasy/Fantasy/Arcade,37.0,3.6,M,X360,10  Online
788,Duke Nukem: Land of the Babes,,,"Sep 19, 2000",n-Space,Action/Shooter/Third-Person/Sci-Fi,37.0,6.9,M,PlayStation,1-2
789,Fight Club,,,"Nov 16, 2004",Genuine Games,Action/Fighting/3D,37.0,4.9,M,Xbox,2  Online
790,Agony,19.3,0.03,"May 29, 2018",Madmind Studio,Action Adventure/General/Survival,37.0,4.6,M,PS4,No Online Multiplayer
791,Crash Boom Bang!,28.7,0.09,"Oct 10, 2006",Dimps Corporation,Miscellaneous/Party/Party/Party / Minigame,37.0,4.3,E,DS,1-4
792,Gauntlet: Dark Legacy,,,"Nov 25, 2002",Pocket Studios,Action/Beat-'Em-Up,37.0,-,T,Game Boy Advance,1 Player
793,Hour of Victory,24.52,0.13,"Jun 25, 2007",Nfusion,Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade,37.0,3.1,T,X360,12  Online
794,Blackwater,9.9,0.12,"Oct 25, 2011",Zombie Studios,Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade,37.0,4.5,T,X360,-
795,NFL Blitz 20-02,,,"Sep 17, 2001",OutLook Entertainment,Sports/Traditional/Football/Arcade,37.0,-,E,Game Boy Advance,-
796,Left Alive,9.96,,"Mar  5, 2019","Square Enix, ilinx inc.",Action Adventure/General,37.0,8.2,M,PS4,No Online Multiplayer
797,Defender,,,"Nov  3, 2002",OutLook Entertainment,Action/Shooter/Scrolling,37.0,-,E,Game Boy Advance,1-2
798,Rocky and Bullwinkle,59.98,,"Apr 16, 2008",Zen Studios,Miscellaneous/Party/Party/Party / Minigame,37.0,4.4,E,X360,1-4
799,Underworld Ascendant,20.97,,"Nov 15, 2018",OtherSide Entertainment,Role-Playing/General,37.0,2.1,T,PC,No Online Multiplayer
800,Wonder World Amusement Park,13.19,0.05,"Jul  8, 2008",Coyote Console,Miscellaneous/Party/Party/Party / Minigame,37.0,4.5,E,Wii,1-4
801,Ready 2 Rumble Revolution,13.35,0.16,"Mar 17, 2009",10tacle Studios,Sports/Traditional/Individual/Boxing/Boxing/Combat/Boxing / Martial Arts,37.0,4.4,T,Wii,1-2
802,Mike Tyson Heavyweight Boxing,,,"Jul 17, 2002",Atomic Planet Entertainment,Sports/Traditional/Boxing,37.0,-,T,Xbox,1-2
803,Crystal Rift,None,,"Nov 29, 2016",Psytec Games Ltd,Role-Playing/Western-Style,37.0,6.6,T,PS4,-
804,Traitors Gate 2,,,"Nov  2, 2003",258 Productions AB,Adventure/3D/Modern/Third-Person,37.0,3.8,T,PC,1 Player
805,Frogger 2,55.0,,"Jun 11, 2008","Voltex, Inc.",Action/General/General,37.0,5.8,E,X360,4  Online
806,Escape from Bug Island,9.42,0.06,"Jul 25, 2007",Spike,Action Adventure/Horror/Horror/Survival,37.0,5.3,M,Wii,No Online Multiplayer
807,Tamagotchi Party On!,12.12,0.19,"May 29, 2007",h.a.n.d. Inc.,Miscellaneous/Party/Party/Party / Minigame,37.0,4.0,E,Wii,No Online Multiplayer
808,3D Classics: Urban Champion,None,,"Aug 18, 2011",Arika,Action/Fighting/Fighting/2D/2D,37.0,5.5,E10+,3DS,-
809,Lucha Fury,None,,"Jun 22, 2011",Punchers Impact,Action/Beat-'Em-Up/Beat-'Em-Up/2D,37.0,5.9,T,X360,-
810,Fluster Cluck,None,,"Oct 21, 2014",LOOT Entertainment,Action/General,37.0,4.1,E,PS4,-
811,Combat Medic: Special Ops,,,"Apr 30, 2002",Legacy Interactive,Action Adventure/Modern/General/Modern,37.0,4.8,T,PC,1 Player
812,Past Cure,9.63,0.03,"Feb 23, 2018",Phantom 8,Action/Action Adventure/General/Survival,37.0,4.7,M,PS4,No Online Multiplayer
813,Dead Space Ignition,13.36,,"Oct 12, 2010",Sumo Digital,Miscellaneous/Puzzle/Action/Shooter/Puzzle/Puzzle/Third-Person/General/Action/Sci-Fi,36.0,3.9,M,PS3,-
814,Pimp My Ride,7.31,0.08,"Nov 21, 2006",Eutechnyx,Strategy/General,36.0,4.4,T,PS2,1 Player
815,The History Channel: Battle for the Pacific,10.34,0.07,"Feb 19, 2008",Activision,Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade,36.0,1.8,T,PS3,-
816,Sniper: Art of Victory,None,0.49,"Oct 16, 2008",City Interactive,Action/Shooter/Shooter/First-Person/Tactical/Historic/Historic,36.0,3.0,M,PC,No Online Multiplayer
817,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,42.69,,"Jan 24, 2006",49Games,Sports/Olympic Sports,36.0,-,E,Xbox,1-4
818,Darkstar: The Interactive Movie,23.07,,"Nov  8, 2010",Parallax Software,Action/Adventure/Interactive Movie/General/Interactive Movie,36.0,6.3,M,PC,-
819,Shaq Fu: A Legend Reborn,15.67,0.02,"Jun  5, 2018",Big Deez Productions,Action/Beat-'Em-Up/2D,36.0,5.3,T,PS4,No Online Multiplayer
820,The Sum of All Fears,,,"Jan  9, 2003",Ubisoft Shanghai,Action/Shooter/First-Person/Tactical/Modern,36.0,3.6,T,GameCube,1 Player
821,Kung Fu Rider,6.01,0.2,"Sep  7, 2010",SCE Japan Studio,Action/General/General,36.0,4.6,E10+,PS3,-
822,NBA Live 14,4.99,0.24,"Nov 19, 2013",EA Sports,Arcade/Sports/Traditional/Team/Basketball/Arcade,36.0,3.1,E,XOne,2
823,Coffin Dodgers,None,,"May  3, 2016",Milky Tea Studios,Racing/Arcade/Automobile,36.0,4.5,T,PS4,-
824,X-Men: Destiny,14.4,0.1,"Sep 27, 2011",Silicon Knights,Action/Beat-'Em-Up/Beat-'Em-Up/3D,36.0,4.1,T,Wii,No Online Multiplayer
825,Fantastic Four: Rise of the Silver Surfer,14.95,0.39,"Jun 15, 2007",7 Studios,Action/General,36.0,6.3,T,PS2,1-4
826,Damnation,None,0.07,"May 26, 2009",Blue Omega,Action/Shooter/Shooter/Third-Person/Sci-Fi/Sci-Fi/Arcade,36.0,5.3,M,X360,Up to 8
827,The Shield: The Game,49.78,,"Jan  9, 2007",Point of View,Action/Shooter/Third-Person/Modern,36.0,5.0,M,PS2,1 Player
828,Orion: Dino Horde,None,,"May  4, 2012",Spiral Game Studios,Action/Shooter/Shooter/First-Person/Sci-Fi/Arcade,36.0,5.7,T,PC,Online Multiplayer
829,Dream Chronicles,None,,"Oct 20, 2010",PlayFirst,Miscellaneous/Puzzle/Puzzle/Hidden Object/General/Puzzle/General,36.0,-,E,X360,-
830,Power Gig: Rise of the SixString,11.77,0.14,"Oct 19, 2010",Seven45 Studios,Action/Miscellaneous/Rhythm/Music Maker/Music Maker/Music,36.0,2.4,T,PS3,-
831,Air Conflicts: Aces of World War II,27.49,0.05,"Apr 14, 2009",Cowboy Rodeo,Simulation/Flight/WWII/WWII/Combat,36.0,4.3,T,PSP,1-8
832,MTV's Celebrity Deathmatch,,,"Oct 14, 2003",Big Ape Productions,Action/Fighting/3D,36.0,1.9,M,Xbox,1-2
833,Disney Sports Skateboarding,,,"Nov 17, 2002",KCEO,Sports/Alternative/Skateboarding,36.0,4.7,E,GameCube,1-2
834,Teenage Mutant Ninja Turtles: Arcade Attack,59.77,0.13,"Nov 10, 2009",Ubisoft,Action/Beat-'Em-Up/Beat-'Em-Up,36.0,5.9,E10+,DS,-
835,Hollow,None,0.25,"Feb 22, 2018",MMEU,Action Adventure/Survival,36.0,4.6,M,NS,No Online Multiplayer
836,Power Gig: Rise of the SixString,11.77,0.12,"Oct 19, 2010",Seven45 Studios,Action/Miscellaneous/Rhythm/Music Maker/Music Maker/Music,36.0,2.1,T,X360,-
837,Damnation,None,0.09,"May 26, 2009",Blue Omega,Action/Shooter/Shooter/Third-Person/Sci-Fi/Sci-Fi/Arcade,36.0,3.1,M,PS3,Up to 8
838,Balan Wonderworld,20.0,,"Mar 26, 2021","Arzest, Balan Company",Action/Platformer/3D,36.0,4.7,E10+,NS,No Online Multiplayer
839,Alekhine's Gun,14.39,,"Mar  1, 2016","Maximum Games, Bigmoon Studios",Action Adventure/General,36.0,3.8,M,PS4,No Online Multiplayer
840,Jeremy McGrath Supercross World,,,"Feb 27, 2002",Acclaim,Driving/Racing/Motorcycle/Motocross,36.0,6.0,E,GameCube,-
841,Torrente,,,"Dec  6, 2004",Cinemaware,Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade,36.0,8.2,M,PC,1 Player
842,Umbrella Corps,77.99,,"Jun 21, 2016",Capcom,Action/Shooter/Third-Person/Tactical,36.0,2.0,M,PC,Online Multiplayer
843,Risen 3: Titan Lords,16.76,0.08,"Aug 12, 2014",Piranha Bytes,Role-Playing/General/Action RPG,36.0,3.9,M,PS3,-
844,Double D Dodgeball,None,,"Jul 16, 2008",Yuke's,Action/Sports/General/General/Team/Other,36.0,7.0,E,X360,8  Online
845,Arc of Alchemist,47.81,,"Jan 30, 2020",Compile Heart,Role-Playing/Action RPG,36.0,3.5,E10+,NS,No Online Multiplayer
846,Fight Club,,,"Nov 16, 2004",Genuine Games,Action/Fighting/3D,36.0,4.4,M,PS2,2  Online
847,Eternity: The Last Unicorn,82.77,,"Mar  5, 2019",Void Studios,Role-Playing/Action RPG,36.0,4.0,-,PS4,No Online Multiplayer
848,Tokyo Tattoo Girls,39.95,0.02,"Nov 14, 2017",SUSHI TYPHOON GAMES,Action/Strategy/Turn-Based/General,36.0,4.1,T,PSV,-
849,One Piece: Grand Cruise,18.9,,"May 22, 2018",Bandai Namco Games,Action/General,35.0,2.9,T,PS4,No Online Multiplayer
850,Infernal: Hell's Vengeance,17.56,0.08,"Jun 30, 2009",Metropolis Software,Action/Shooter/Shooter/Third-Person/Fantasy/Fantasy/Arcade,35.0,4.8,M,X360,1 Player
851,Tsunami 2265,,,"Aug  4, 2002",Prograph,Action/Shooter/Shooter/Third-Person/Sci-Fi/Sci-Fi/Arcade,35.0,4.4,T,PC,1 Player
852,Jackass the Game,26.0,0.07,"Jan  8, 2008",Sensory Sweep,Action/Miscellaneous/General/General/Party / Minigame,35.0,7.3,T,DS,1 Player
853,Bad Boys: Miami Takedown,,,"Sep 14, 2004",Blitz Games,Action/Shooter/Third-Person/Modern,35.0,2.0,M,GameCube,1 Player
854,Terminator 3: Rise of the Machines,,,"Nov 11, 2003",Black Ops Entertainment,Action Adventure/Sci-Fi,35.0,2.0,T,Xbox,1 Player
855,Charlie and the Chocolate Factory,,0.35,"Jul 11, 2005","High Voltage Software, Backbone Entertainment",Action Adventure/Modern,35.0,4.1,E,PS2,1 Player
856,Fantastic Four: Rise of the Silver Surfer,14.95,0.04,"Jun 15, 2007",7 Studios,Action/Action Adventure/General/General,35.0,4.8,E10+,DS,1 Player
857,Dead Space Ignition,13.36,,"Oct 13, 2010",Sumo Digital,Miscellaneous/Puzzle/Action/Shooter/Puzzle/Puzzle/Third-Person/Action/Sci-Fi,35.0,4.2,M,X360,-
858,7 Days to Die,26.42,0.12,"Jun 28, 2016","Iron Galaxy Studios, The Fun Pimps",Action/Action Adventure/Shooter/Survival/Sandbox/First-Person/Arcade,35.0,5.8,M,XOne,Up to 4
859,Jeremy McGrath Supercross World,,,"Nov 15, 2001",Acclaim,Driving/Racing/Motorcycle/Motocross,35.0,2.9,T,PS2,1-2
860,George of the Jungle and the Search for the Secret,9.6,0.02,"Mar 18, 2008",Crave,Action/Platformer/Platformer/2D/2D,35.0,4.0,E,Wii,No Online Multiplayer
861,The Golden Compass,7.88,0.6,"Dec  4, 2007",Shiny Entertainment,Action Adventure/Fantasy/General/Fantasy,35.0,7.3,E10+,Wii,1 Player
862,Enemy Front,16.84,0.04,"Jun 10, 2014",CI Games,Action/Shooter/Shooter/First-Person/Tactical/Historic/Historic,35.0,5.6,M,X360,-
863,Showtime Championship Boxing,13.31,0.06,"Dec 13, 2007",Nikitova Games,Sports/Traditional/Individual/Boxing/Boxing/Combat/Boxing / Martial Arts,35.0,4.4,E10+,Wii,1-2
864,Street Jam Basketball,,,"Apr 25, 2004",Prograph,Sports/Traditional/Basketball/Arcade,35.0,6.5,E,Game Boy Advance,1-2
865,Bad Boys: Miami Takedown,,,"Sep 14, 2004",Blitz Games,Action/Shooter/Third-Person/Modern,35.0,5.9,M,Xbox,1 Player
866,NCIS,29.19,0.7,"Nov  1, 2011",Ubisoft,Adventure/General/General,35.0,4.0,T,X360,No Online Multiplayer
867,Drug Wars (2009),88.96,,"Mar 17, 2009",Paleo Entertainment,Action/Shooter/First-Person/Sci-Fi,35.0,4.5,-,PC,-
868,The History Channel: Battle for the Pacific,10.34,0.06,"Dec  4, 2007",Cauldron Ltd.,Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade,35.0,5.9,T,X360,12  Online
869,Fast & Furious Crossroads,18.89,,"Aug  7, 2020",Slightly Mad Studios,Action Adventure/Linear/Racing/Simulation/Arcade/Automobile,35.0,1.7,T,PS4,Up to 9
870,Girl Fight,22.49,,"Sep 24, 2013","MicroProse, Kung Fu Factory",Action/Fighting/Fighting/3D/3D,35.0,4.9,M,PS3,-
871,Valhalla Knights: Eldar Saga,None,0.02,"Sep 30, 2009","K2, Kurogane",Role-Playing/General/General/Action RPG,35.0,6.9,T,Wii,-
872,Fugitive Hunter: War on Terror,,,"Nov 18, 2003",Black Ops Entertainment,Action/Shooter/First-Person/Modern,35.0,5.0,M,PS2,1 Player
873,Star Raiders,26.11,,"May 11, 2011",Incinerator Games,Action/Simulation/General/Sci-Fi/Space/Small Spaceship/Small Spaceship/Combat,35.0,5.0,E10+,X360,-
874,King of Clubs,6.24,0.1,"Aug  4, 2008",Oxygen Interactive,Sports/Traditional/Individual/Golf/Arcade/Arcade,35.0,-,E,Wii,No Online Multiplayer
875,Langrisser Re:Incarnation -TENSEI-,None,,"Apr 19, 2016","NCS, extreme Co.,Ltd.",Strategy/Turn-Based/Tactics,35.0,4.2,T,3DS,-
876,ShellShock 2: Blood Trails,10.49,0.08,"Feb 24, 2009",Rebellion,Action/Shooter/Shooter/First-Person/Third-Person/Historic/Historic/Historic/Arcade,35.0,4.8,M,PS3,-
877,Fireburst,None,,"Jun 14, 2013",exDream,Driving/Racing/Simulation/Rally / Offroad/Rally / Offroad/Automobile,35.0,3.5,T,X360,-
878,Rambo: The Video Game,None,,"Feb 21, 2014",Teyon,Action/General,34.0,1.6,M,PC,No Online Multiplayer
879,Jekyll & Hyde (2001),,,"Oct  9, 2001",In Utero,Action/General/General,34.0,7.2,T,PC,-
880,The Expendables 2 Videogame,None,,"Jul 31, 2012",ZootFly,Action/General/Shooter/Third-Person/Shoot-'Em-Up/Modern/Top-Down,34.0,4.0,M,PS3,-
881,David Beckham Soccer,,,"Oct  7, 2002",Yoyo Entertainment,Sports/Traditional/Soccer/Arcade,34.0,4.2,E,Game Boy Advance,-
882,Shadow Harvest: Phantom Ops,65.86,,"Apr  5, 2011",Black Lion Studios,Action/Shooter/Shooter/Third-Person/Tactical/Modern/Modern,34.0,2.3,M,PC,-
883,Takedown: Red Sabre,17.5,,"Sep 20, 2013",Serellan LLC,Action/Shooter/General/Shooter/First-Person/Modern/Tactical,34.0,3.0,M,PC,-
884,Destroy All Humans! Path of the Furon,29.16,0.13,"Dec  1, 2008",Sandblast,Action Adventure/Sci-Fi/Sci-Fi/General,34.0,6.4,T,X360,1-2
885,The Walking Dead: Survival Instinct,17.45,0.54,"Mar 19, 2013",Terminal Reality,Action/Action Adventure/Shooter/Shooter/Survival/First-Person/Sci-Fi/Sci-Fi/Arcade,34.0,3.7,M,PS3,-
886,Past Cure,9.63,0.02,"Feb 23, 2018",Phantom 8,Action/Action Adventure/General/Survival,34.0,6.0,M,XOne,No Online Multiplayer
887,March of the Penguins,8.95,0.05,"Nov 27, 2006","Skyworks Technologies, SkyRiver Studios",Puzzle/Action/General/General,34.0,7.4,E,DS,1 Player
888,Agony,19.3,0.02,"May 29, 2018",Madmind Studio,Action Adventure/General/Survival,34.0,4.3,M,XOne,No Online Multiplayer
889,Transformers: Dark of the Moon - Stealth Force Edition,22.3,,"Jun 14, 2011",Behaviour Interactive,Action/Action Adventure/General/General/Linear,34.0,2.1,E10+,Wii,1 Player
890,You Are Empty,None,,"Jun  1, 2007","Digital Spray Studios, Mandel ArtPlains",Action/Shooter/Shooter/First-Person/Historic/Arcade,34.0,5.8,M,PC,No Online Multiplayer
891,Astro Boy: The Video Game,14.14,0.1,"Oct 20, 2009",Art,Action/General/Platformer/2D,34.0,5.7,E,DS,-
892,Bomberman: Act Zero,19.56,0.04,"Aug 29, 2006",Hudson,Miscellaneous/Puzzle/Action/General/Puzzle/Action,34.0,2.1,T,X360,Up to 8
893,Fantasy Hero: Unsigned Legacy,12.0,,"Jan 25, 2018",Arc System Works,Role-Playing/Action RPG,34.0,3.7,E10+,NS,No Online Multiplayer
